,Geo Point,NOM_COM,Unnamed: 0,Nombre d’habitants de la commune,Policiers pour 100 habs,Libellé de la commune,president_gagnant,partie,Revenu fiscal de référence des foyers fiscaux 2021,Evolution,Age moyen,longitude,latitude
0,"49.800776055, 3.25374342962",castres,1198,43000.0,8.837209302325581,castres,LE PEN,Extrême droite,3629.8,-51.439335500578544,"22,08181818", 3.25374342962,49.800776055
4,"43.3606473433, 5.65862551732",auriol,154,12084.0,9.930486593843098,auriol,LE PEN,Extrême droite,223433.319,-98.48457248222678,"23,87558604", 5.65862551732,43.3606473433
5,"48.619035211, -2.45843826644",erquy,258,3922.0,5.099439061703213,erquy,MACRON,Centre,80523.547,-97.66454525407332,"32,22676282", -2.45843826644,48.619035211
8,"51.030563712, 2.33703738753",dunkerque,787,86279.0,10.547178340036394,dunkerque,LE PEN,Extrême droite,1171911.108,-97.23199039768808,"24,26273281", 2.33703738753,51.030563712
17,"49.0353093589, 6.59362819133",faulquemont,728,5394.0,1.853911753800519,faulquemont,LE PEN,Extrême droite,64165.558,228.2165083018525,"24,3911093", 6.59362819133,49.0353093589
19,"49.6770366649, 4.98575136569",bazeilles,96,2411.0,4.147656574035669,bazeilles,LE PEN,Extrême droite,32602.732,21.17087304217328,"23,55057168", 4.98575136569,49.6770366649
20,"49.5899395482, 5.07650804155",mouzon,107,2345.0,4.264392324093817,mouzon,LE PEN,Extrême droite,29361.874,-88.85750616598926,"27,0242483", 5.07650804155,49.5899395482
26,"48.1424883164, 7.03737624477",plainfaing,1278,1667.0,0.0,plainfaing,LE PEN,Extrême droite,19382.339,-52.737118053708585,"25,56200528", 7.03737624477,48.1424883164
27,"48.8843794006, 2.50918143824",villemomble,1336,30152.0,4.974794375165827,villemomble,MÉLENCHON,Extrême gauche,513080.09,-77.62949503653513,"21,49747934", 2.50918143824,48.8843794006
28,"48.973441633, 4.005700174",avize,639,1914.0,5.224660397074191,avize,LE PEN,Extrême droite,35494.7,-96.56049494713297,"24,51414514", 4.005700174,48.973441633
29,"49.3845250692, 4.74044574538",falaise,165,8351.0,3.592384145611304,falaise,LE PEN,Extrême droite,4831.987,-74.73511414662332,"25,75796178", 4.74044574538,49.3845250692
33,"46.6240255268, 1.18347629244",ruffec,199,3500.0,5.714285714285714,ruffec,LE PEN,Extrême droite,6350.303,127.93581660591629,"29,38776138", 1.18347629244,46.6240255268
37,"48.588825674, -4.57621235852",landeda,336,3600.0,2.7777777777777777,landeda,MACRON,Centre,70625.54,479.6896604259593,"26,26440267", -4.57621235852,48.588825674
39,"43.0844034808, 0.00381032147251",les angles,367,8646.0,6.939625260235947,les angles,MACRON,Centre,1947.37,1787.6481613663557,"28,34103841", 0.00381032147251,43.0844034808
57,"46.3871852899, -1.40084380136",angles,1252,2847.0,7.024938531787847,angles,MACRON,Centre,6157.621,-40.51514375438177,"33,96", -1.40084380136,46.3871852899
66,"47.7826309879, -3.01634101761",pluvigner,716,7500.0,1.3333333333333337,pluvigner,MACRON,Centre,112966.511,-89.8074917087596,"23,628502", -3.01634101761,47.7826309879
68,"48.7721799092, 1.38019904608",montreuil,1330,106462.0,0.9393022862617648,montreuil,LE PEN,Extrême droite,9550.862,-24.52351421264384,"25,35022026", 1.38019904608,48.7721799092
84,"49.4333533788, 1.01417749016",canteleu,1100,15000.0,4.0,canteleu,MÉLENCHON,Extrême gauche,157613.74,-90.81829223771987,"23,14261245", 1.01417749016,49.4333533788
87,"47.4613425382, 3.51097410489",clamecy,755,3800.0,5.263157894736842,clamecy,LE PEN,Extrême droite,41451.563,-52.95837698568809,"22,78571429", 3.51097410489,47.4613425382
95,"50.3887656488, 3.50500369117",beuvrages,791,6842.0,4.384682841274481,beuvrages,LE PEN,Extrême droite,61577.814,-37.100870453114815,"21,67604298", 3.50500369117,50.3887656488
96,"46.972813, 0.0974744789436",chalais,184,1807.0,0.0,chalais,LE PEN,Extrême droite,5118.217,-67.54379503643554,"29,68828932", 0.0974744789436,46.972813
120,"46.1705110127, 4.79540881627",thoissey,16,1698.0,0.0,thoissey,LE PEN,Extrême droite,21573.978,-50.38515845339232,"27,56744186", 4.79540881627,46.1705110127
121,"47.2672558506, -0.0826431573603",saumur,629,28000.0,2.142857142857143,saumur,MACRON,Centre,387366.099,-98.98466179406164,"26,34200317", -0.0826431573603,47.2672558506
126,"42.7826872092, 2.37374500503",fenouillet,410,6500.0,7.6923076923076925,fenouillet,MÉLENCHON,Extrême gauche,582.77,306.5844158072653,"22,80197025", 2.37374500503,42.7826872092
130,"43.4208695887, -1.60954952512",guethary,893,1356.0,7.374631268436578,guethary,MACRON,Centre,33366.94,-71.26594767155754,"27,37651515", -1.60954952512,43.4208695887
131,"43.983787727, 6.24080244614",beynes,1152,7650.0,2.6143790849673207,beynes,MÉLENCHON,Extrême gauche,1443.867,258.0838816871637,"26,975", 6.24080244614,43.983787727
139,"48.4863667895, 2.31101417187",cerny,1300,3502.0,0.0,cerny,LE PEN,Extrême droite,65724.783,-39.80218238225297,"23,6294964", 2.31101417187,48.4863667895
140,"48.8159116192, 0.69112371408",rugles,308,2242.0,4.460303300624443,rugles,LE PEN,Extrême droite,27932.36,-92.54870336770684,29, 0.69112371408,48.8159116192
141,"49.4126867125, 0.238516425179",honfleur,169,7352.0,8.161044613710555,honfleur,MACRON,Centre,113474.902,-98.5702953063577,"25,66938964", 0.238516425179,49.4126867125
143,"49.0626301145, 3.6465948093",dormans,642,2961.0,0.0,dormans,LE PEN,Extrême droite,45299.445,-57.26845880782866,"26,00718907", 3.6465948093,49.0626301145
145,"49.379088307, 3.32427699323",soissons,26,30000.0,6.666666666666667,soissons,LE PEN,Extrême droite,348266.789,-99.61030651131078,"24,21129692", 3.32427699323,49.379088307
146,"48.9725245039, 3.89459986846",morangis,1310,13453.0,2.973314502341485,morangis,LE PEN,Extrême droite,252630.691,-97.70273834227056,"20,01308901", 3.89459986846,48.9725245039
150,"47.854897242, 1.88921777468",olivet,598,22474.0,3.1147103319391296,olivet,MACRON,Centre,447576.196,-98.45202268084871,"23,69411029", 1.88921777468,47.854897242
154,"48.4420982239, 1.40686050483",amilly,590,13823.0,2.8937278448961874,amilly,LE PEN,Extrême droite,32647.558,-95.97663935538456,"26,30704898", 1.40686050483,48.4420982239
158,"48.7359872251, 2.16608547126",saclay,1314,4000.0,5.0,saclay,MACRON,Centre,109363.69,-78.52416739047484,"21,28582677", 2.16608547126,48.7359872251
160,"48.6784059712, 2.22329218787",villejust,1315,2500.0,8.0,villejust,MACRON,Centre,48274.742,-72.50300374469117,"20,40625", 2.22329218787,48.6784059712
161,"49.0878612224, 1.48469750752",vernon,309,24000.0,5.416666666666666,vernon,MÉLENCHON,Extrême gauche,3776.232,294.2760932061378,"28,73232323", 1.48469750752,49.0878612224
170,"49.3356971133, -0.956999628238",longueville,1137,1810.0,5.524861878453039,longueville,LE PEN,Extrême droite,4726.078,-63.92122601446697,"22,3697479", -0.956999628238,49.3356971133
195,"49.116871178, 6.86659684202",farebersviller,727,5531.0,3.615982643283312,farebersviller,MÉLENCHON,Extrême gauche,43772.18,-88.50793814701484,"22,75737318", 6.86659684202,49.116871178
196,"43.5316650214, 1.23858987593",fonsorbes,412,12499.0,4.800384030722458,fonsorbes,MACRON,Centre,222077.759,-95.82707109359836,"21,8451248", 1.23858987593,43.5316650214
197,"48.7154636655, 6.27183137566",seichamps,684,4919.0,4.065867046147591,seichamps,MACRON,Centre,85603.682,-84.92414263208912,"25,43433512", 6.27183137566,48.7154636655
198,"49.8619065185, 2.21813753873",saleux,1194,3253.0,6.148170919151552,saleux,MACRON,Centre,45980.64,-92.59473117381576,"23,34789157", 2.21813753873,49.8619065185
199,"50.6752771707, 3.12787285895",wasquehal,768,21092.0,9.008154750616349,wasquehal,MACRON,Centre,422182.648,-99.56005013261463,"23,46061864", 3.12787285895,50.6752771707
200,"48.6950696962, 7.37086916975",marmoutier,955,2700.0,3.7037037037037033,marmoutier,LE PEN,Extrême droite,42999.016,120.9636099579581,"24,08333333", 7.37086916975,48.6950696962
201,"48.2008582457, 5.95470058299",vittel,1281,4970.0,6.036217303822937,vittel,MACRON,Centre,103355.368,-97.27636207535926,"28,84202651", 5.95470058299,48.2008582457
202,"48.561118583, 3.8308772569",bagneux,1316,41000.0,0.975609756097561,bagneux,LE PEN,Extrême droite,753.252,285.48639764647163,"22,85483871", 3.8308772569,48.561118583
238,"47.8995393777, 3.81981823539",mere,1170,1750.0,5.714285714285714,mere,MACRON,Centre,2184.314,168.32703539875678,"25,64642375", 3.81981823539,47.8995393777
242,"47.8076905668, 3.79068377973",chablis,1284,2244.0,13.36898395721925,chablis,MACRON,Centre,44059.653,-0.475916140329108,"25,3276699", 3.79068377973,47.8076905668
246,"47.7492339521, 7.32544621628",mulhouse,972,113000.0,6.63716814159292,mulhouse,MÉLENCHON,Extrême gauche,1272264.215,-99.21086643154544,"21,5175028", 7.32544621628,47.7492339521
250,"47.025459234, 4.83739034748",beaune,246,21661.0,2.308296015881077,beaune,MACRON,Centre,367912.632,-99.62568939464954,"25,85052279", 4.83739034748,47.025459234
251,"46.320613267, 4.81834086547",macon,1050,40000.0,3.0,macon,MACRON,Centre,443962.853,-99.54958889319508,"24,17254237", 4.81834086547,46.320613267
256,"50.6338895081, 1.75501172649",samer,844,4639.0,4.311273981461522,samer,LE PEN,Extrême droite,53359.89,118.8090249061608,"21,06529939", 1.75501172649,50.6338895081
257,"47.3980773574, 0.696151819266",tours,500,137424.0,10.987891489113984,tours,MACRON,Centre,2010911.501,-97.8632301829975,"22,25209071", 0.696151819266,47.3980773574
260,"44.1076425273, 0.898720320626",valence,302,63714.0,10.672693599522868,valence,LE PEN,Extrême droite,936209.664,-84.49641009046452,"30,38636364", 0.898720320626,44.1076425273
269,"47.7840114084, -3.41959465982",queven,719,9000.0,2.2222222222222223,queven,MACRON,Centre,142402.707,-76.20187655561914,"26,05024045", -3.41959465982,47.7840114084
270,"45.6392199593, 0.206997614813",soyaux,201,9900.0,5.05050505050505,soyaux,MÉLENCHON,Extrême gauche,115425.242,-62.15763272993614,"24,67226802", 0.206997614813,45.6392199593
271,"47.9075286359, -2.12928572509",guer,704,6500.0,1.5384615384615383,guer,MACRON,Centre,90938.435,-84.55013768380773,"23,49475852", -2.12928572509,47.9075286359
273,"45.8391553925, 4.99733131758",beynost,8,4800.0,8.333333333333334,beynost,MACRON,Centre,101528.654,7.17752546980482,"43,59150228", 4.99733131758,45.8391553925
274,"47.3511906815, -2.48829928927",la turballe,572,4829.0,8.283288465520812,la turballe,MACRON,Centre,96336.911,234.892216961368,"29,75855774", -2.48829928927,47.3511906815
276,"48.1131688262, 3.29649674561",passy,1090,11600.0,4.310344827586207,passy,LE PEN,Extrême droite,5702.524,-65.79319964282483,"28,68965517", 3.29649674561,48.1131688262
309,"45.2552743138, 4.70274983005",davezieux,88,3255.0,3.072196620583717,davezieux,MACRON,Centre,53514.038,-20.808110200915884,"27,29463702", 4.70274983005,45.2552743138
310,"44.4318000934, 4.70882620031",donzere,294,5800.0,5.172413793103448,donzere,LE PEN,Extrême droite,79425.391,-97.06687122257918,"22,17135976", 4.70882620031,44.4318000934
311,"43.3603844215, 3.54731339771",marseillan,467,7734.0,16.808895784846133,marseillan,LE PEN,Extrême droite,971.126,8968.666166903162,"27,85", 3.54731339771,43.3603844215
323,"43.7515186337, 4.49589397554",bellegarde,350,6948.0,8.635578583765112,bellegarde,LE PEN,Extrême droite,105512.126,-90.93979302435817,"21,83220189", 4.49589397554,43.7515186337
353,"43.5627308857, 3.27130467797",montesquieu,470,74.0,0.0,montesquieu,LE PEN,Extrême droite,10952.328,-73.2342201584905,"28,90625", 3.27130467797,43.5627308857
362,"49.7594759659, 2.90994819011",nesle,1188,2376.0,4.2087542087542085,nesle,LE PEN,Extrême droite,28033.709,-90.99188765924625,"25,25757576", 2.90994819011,49.7594759659
363,"49.1302717692, 3.37266080304",grisolles,1210,4100.0,2.4390243902439024,grisolles,LE PEN,Extrême droite,3130.132,365.9240249293001,"17,77619048", 3.37266080304,49.1302717692
367,"16.3037404622, -61.7798516391",deshaies,1347,4300.0,9.30232558139535,deshaies,MÉLENCHON,Extrême gauche,44990.811,-17.577155921905927,"26,03795014", -61.7798516391,16.3037404622
368,"48.3098565056, 3.10084063707",chaumont,648,23145.0,0.0,chaumont,LE PEN,Extrême droite,304329.067,-93.77462258641238,"29,3125", 3.10084063707,48.3098565056
398,"48.2563913275, 4.10557805986",breviandes,130,2907.0,0.0,breviandes,MACRON,Centre,46265.882,-93.9296153480874,"24,20630158", 4.10557805986,48.2563913275
400,"43.5803378574, 0.632426290451",auterive,405,10018.0,4.991016170892394,auterive,LE PEN,Extrême droite,8304.256,325.0418339704364,"23,50214869", 0.632426290451,43.5803378574
409,"48.8107743088, -0.0226522756091",bailleul,782,15019.0,2.6632931619948064,bailleul,LE PEN,Extrême droite,9285.155,144.02509166513644,"24,12118656", -0.0226522756091,48.8107743088
421,"47.7790614281, 2.1850655006",tigy,610,2300.0,0.0,tigy,MACRON,Centre,37905.05,-76.57839522702122,"23,67083734", 2.1850655006,47.7790614281
422,"47.6243882783, -0.443869627909",tierce,628,4400.0,0.0,tierce,MACRON,Centre,70079.183,-79.11786728449731,"24,61054173", -0.443869627909,47.6243882783
423,"48.7436151962, -3.46283464144",lannion,262,20210.0,2.474022761009401,lannion,MACRON,Centre,315676.763,-98.164492392492,"25,51386106", -3.46283464144,48.7436151962
425,"49.1120861336, 2.57752063776",plailly,822,1800.0,5.555555555555555,plailly,MACRON,Centre,37776.974,-71.31903418203905,"24,38023256", 2.57752063776,49.1120861336
426,"47.6388876714, 7.54167680352",rosenau,980,2400.0,8.333333333333334,rosenau,MACRON,Centre,65475.231,-85.30845198545386,"23,52091078", 7.54167680352,47.6388876714
427,"45.8390114783, 3.03417698254",sayat,881,2475.0,0.0,sayat,MACRON,Centre,48904.436,-96.34283687475713,"25,06036036", 3.03417698254,45.8390114783
428,"50.2578208262, 3.84196981954",hargnies,102,488.0,20.49180327868853,hargnies,LE PEN,Extrême droite,5581.064,3.90814368012981,"23,09954751", 3.84196981954,50.2578208262
432,"44.580393647, 6.06471167343",gap,53,40559.0,3.2052072289750733,gap,MACRON,Centre,630997.036,-99.91564128361452,"25,48587659", 6.06471167343,44.580393647
434,"46.8215916855, 5.73281651656",poligny,524,4365.0,4.581901489117984,poligny,LE PEN,Extrême droite,674.069,161.73195919112138,"26,14041096", 5.73281651656,46.8215916855
450,"50.6913779458, 2.88039568153",armentieres,758,25000.0,2.4,armentieres,LE PEN,Extrême droite,287555.548,3.012573417641028,"22,07443724", 2.88039568153,50.6913779458
452,"43.5002522359, 3.16744680124",autignac,442,938.0,0.0,autignac,LE PEN,Extrême droite,12912.895,365.05764199275217,"26,3002451", 3.16744680124,43.5002522359
453,"46.0832922704, 3.2466099067",charmes,1269,4745.0,6.322444678609061,charmes,LE PEN,Extrême droite,20304.386,-65.04640425965108,"24,76943347", 3.2466099067,46.0832922704
478,"46.6336163233, 4.96653386026",ormes,601,4300.0,6.976744186046512,ormes,LE PEN,Extrême droite,2442.635,1487.334169861645,"26,43023256", 4.96653386026,46.6336163233
503,"47.9594908352, 0.144645189116",allonnes,1061,11276.0,0.8868393047179851,allonnes,LE PEN,Extrême droite,38480.569,-83.70865565943166,"21,72627737", 0.144645189116,47.9594908352
512,"48.9329048234, 6.81489257218",montdidier,1186,6174.0,8.09847748623259,montdidier,LE PEN,Extrême droite,70960.005,-81.11572991010922,"25,32894737", 6.81489257218,48.9329048234
516,"47.4630826386, -1.7673551917",blain,565,10128.0,1.9747235387045807,blain,MACRON,Centre,138572.313,-98.85916027107088,"23,4640272", -1.7673551917,47.4630826386
519,"49.3803932872, 1.39010205412",charleval,157,2600.0,0.0,charleval,LE PEN,Extrême droite,24269.341,-55.10571959906122,"25,07487725", 1.39010205412,49.3803932872
523,"48.9164385577, 2.60267275028",courtry,1120,6707.0,8.945877441479052,courtry,LE PEN,Extrême droite,119283.436,-74.48402224094215,"21,15512289", 2.60267275028,48.9164385577
524,"49.2788348161, 1.76840167052",gisors,306,11816.0,4.231550440081247,gisors,LE PEN,Extrême droite,155750.132,-94.87204928982018,"24,0842161", 1.76840167052,49.2788348161
525,"49.6652148861, 0.264530654072",cuverville,162,2260.0,0.0,cuverville,MACRON,Centre,3254.911,-65.31229271706661,"22,2004902", 0.264530654072,49.6652148861
534,"49.3567322336, 3.34034015473",belleu,20,3820.0,2.617801047120419,belleu,LE PEN,Extrême droite,46350.662,-94.4793345130648,"27,22776573", 3.34034015473,49.3567322336
535,"48.3076282491, -0.614762085578",mayenne,670,13000.0,0.0,mayenne,MACRON,Centre,186963.753,-81.22290955509435,"26,42515765", -0.614762085578,48.3076282491
536,"47.0350023753, -0.0536850884267",ternay,992,5600.0,5.357142857142858,ternay,LE PEN,Extrême droite,4907.902,32.645313618731585,"24,34333333", -0.0536850884267,47.0350023753
545,"46.8433384314, 4.37124026595",marmagne,230,1998.0,5.005005005005005,marmagne,LE PEN,Extrême droite,36715.007,-87.27283097072541,"24,79931973", 4.37124026595,46.8433384314
554,"44.4680461024, 4.31032210343",labeaume,90,682.0,0.0,labeaume,MACRON,Centre,13040.147,-34.343163462804526,"28,03870968", 4.31032210343,44.4680461024
555,"45.6676285418, -0.0384524064156",moulidars,195,732.0,0.0,moulidars,MACRON,Centre,12490.369,609.2592860947502,"22,17272727", -0.0384524064156,45.6676285418
556,"46.2856486614, 5.17959074324",attignat,3,3300.0,3.0303030303030303,attignat,LE PEN,Extrême droite,55519.016,1.9155778985708152,"41,27890128", 5.17959074324,46.2856486614
557,"46.4412099153, 4.80138998648",peronne,1189,7652.0,3.920543648719289,peronne,MACRON,Centre,92839.011,-53.07560740818318,"22,63275862", 4.80138998648,46.4412099153
561,"47.8788209958, -4.01760913732",fouesnant,334,10000.0,3.0,fouesnant,MACRON,Centre,215054.221,-53.34659718211251,"29,12162746", -4.01760913732,47.8788209958
563,"46.9027761101, 2.76216407964",charly,997,4600.0,2.1739130434782608,charly,LE PEN,Extrême droite,126214.243,-79.83334416544416,"24,90789474", 2.76216407964,46.9027761101
567,"43.533941708, 3.77144121769",fabregues,455,7293.0,6.855889208830386,fabregues,LE PEN,Extrême droite,122772.152,-86.61171631169258,"24,11712883", 3.77144121769,43.533941708
568,"44.569561454, 2.68681178793",estaing,145,482.0,0.0,estaing,MACRON,Centre,1163.066,3232.823502707499,"32,80382775", 2.68681178793,44.569561454
572,"45.4863514137, 6.53728504201",moutiers,1076,3501.0,11.425307055127108,moutiers,LE PEN,Extrême droite,12118.992,-43.0335790303352,"22,25728155", 6.53728504201,45.4863514137
604,"43.6394764383, 3.57361654937",gignac,460,6594.0,12.13224143160449,gignac,MÉLENCHON,Extrême gauche,10841.862,-51.29035953418333,"22,43683687", 3.57361654937,43.6394764383
613,"43.5783751148, 1.33466866952",tournefeuille,431,28297.0,2.827154822065943,tournefeuille,MACRON,Centre,647943.723,-99.6846256970376,"23,03901032", 1.33466866952,43.5783751148
614,"44.6053552477, 2.0251169699",figeac,612,9821.0,4.072904999490887,figeac,MACRON,Centre,150802.068,-80.65723342732939,"27,27222101", 2.0251169699,44.6053552477
615,"47.5140258966, 3.79417671429",givry,1040,3700.0,2.702702702702702,givry,LE PEN,Extrême droite,3517.747,-74.65229875826772,"20,84836066", 3.79417671429,47.5140258966
624,"48.500097136, 0.125558839324",forges,1124,425.0,0.0,forges,LE PEN,Extrême droite,16634.823,-31.04840971256502,"21,87817259", 0.125558839324,48.500097136
642,"48.487063217, -2.80840238288",ploufragan,264,11383.0,1.7570060616709129,ploufragan,MACRON,Centre,161784.645,-87.87453963878957,"25,58386914", -2.80840238288,48.487063217
644,"44.8685817165, 0.41013179323",prigonrieux,277,4160.0,2.403846153846154,prigonrieux,LE PEN,Extrême droite,63483.155,-73.52043861084093,"27,16332305", 0.41013179323,44.8685817165
645,"44.8037734379, 1.24454552598",domme,272,932.0,0.0,domme,MACRON,Centre,13318.08,-67.84682176409814,"31,16509434", 1.24454552598,44.8037734379
646,"44.2086155264, 4.43928878766",goudargues,365,1128.0,0.0,goudargues,LE PEN,Extrême droite,15717.558,-2.7934110375161363,"26,69711538", 4.43928878766,44.2086155264
647,"43.9533103956, 2.0298241373",bernac,181,413.0,0.0,bernac,LE PEN,Extrême droite,6361.617,-65.47322795446505,"25,69266055", 2.0298241373,43.9533103956
651,"49.3171106112, 2.30063245686",mouy,821,5400.0,3.7037037037037033,mouy,LE PEN,Extrême droite,66485.118,-93.49518038006642,"22,07496952", 2.30063245686,49.3171106112
652,"49.7710647472, 1.64655519649",nullemont,1106,133.0,0.0,nullemont,LE PEN,Extrême droite,1316.057,550.4070872310241,"19,85", 1.64655519649,49.7710647472
653,"49.36961887, 1.99532924854",auneuil,799,2990.0,0.0,auneuil,LE PEN,Extrême droite,41759.48,-48.42447990252752,"23,56828528", 1.99532924854,49.36961887
654,"47.7628035217, 3.99390253473",fresnes,1339,28710.0,1.044932079414838,fresnes,LE PEN,Extrême droite,2491.241,31.609788053423983,"26,37288136", 3.99390253473,47.7628035217
674,"47.9149521712, 3.55777174612",beaumont,863,10830.0,4.616805170821791,beaumont,MÉLENCHON,Extrême gauche,2546.655,985.3831791114226,"28,21495327", 3.55777174612,47.9149521712
754,"42.6773995188, 2.79451035787",le soler,929,7867.0,8.897928053896022,le soler,LE PEN,Extrême droite,110960.853,-99.18665008820724,"24,04731861", 2.79451035787,42.6773995188
755,"49.1952301479, 2.3051259641",morangles,820,397.0,0.0,morangles,LE PEN,Extrême droite,7204.328,-16.92989269783386,"20,30481283", 2.3051259641,49.1952301479
756,"43.1180229226, 2.97711487921",bages,914,4342.0,6.909258406264394,bages,LE PEN,Extrême droite,62593.098,-83.41533119194708,"24,99022346", 2.97711487921,43.1180229226
760,"43.5234853377, 6.14436441052",cotignac,1222,2150.0,9.30232558139535,cotignac,MACRON,Centre,37958.266,-80.07485642257737,"30,26228686", 6.14436441052,43.5234853377
761,"45.8792170196, 0.172910642069",mansle,194,1709.0,0.0,mansle,LE PEN,Extrême droite,19051.621,242.8688771417404,"27,80843373", 0.172910642069,45.8792170196
762,"47.2592857903, 0.846927006289",cormery,490,1805.0,0.0,cormery,MACRON,Centre,27692.101,-97.7525576697846,"23,06067678", 0.846927006289,47.2592857903
763,"49.5679878475, 3.62136068206",laon,24,24304.0,3.70309414088216,laon,LE PEN,Extrême droite,269496.714,-98.71329785490444,"23,37771434", 3.62136068206,49.5679878475
764,"50.114910093, 4.86454430922",fromelennes,100,1043.0,9.587727708533077,fromelennes,LE PEN,Extrême droite,14568.152,-93.7699373262992,"22,69491525", 4.86454430922,50.114910093
766,"49.8994848344, 4.74764897957",montherme,106,2321.0,4.308487720809995,montherme,LE PEN,Extrême droite,26306.52,-77.73683102135897,"25,98525214", 4.74764897957,49.8994848344
769,"46.8989275922, 4.77473848708",chagny,1059,5608.0,1.783166904422254,chagny,MACRON,Centre,2584.227,47.21365421845682,"22,06470588", 4.77473848708,46.8989275922
773,"43.8710165963, 5.83156613302",volx,50,3281.0,3.0478512648582745,volx,LE PEN,Extrême droite,51015.157,-79.13122956771456,"25,64416554", 5.83156613302,43.8710165963
774,"46.2384403409, 5.63563832955",bellignat,7,3800.0,7.894736842105263,bellignat,LE PEN,Extrême droite,49910.189,-0.549931798495096,"41,02495086", 5.63563832955,46.2384403409
775,"49.7233001835, 4.93268839875",floing,99,2500.0,4.0,floing,LE PEN,Extrême droite,34746.647,-77.40353767084346,"25,52943925", 4.93268839875,49.7233001835
776,"14.6759274621, -61.146788471",bellefontaine,1350,1900.0,5.263157894736842,bellefontaine,MACRON,Centre,10115.93,-4.151916828210565,"23,27966102", -61.146788471,14.6759274621
796,"48.5064229626, 2.65931408171",la rochette,1129,3883.0,7.725985063095544,la rochette,MÉLENCHON,Extrême gauche,6710.417,-10.52897308766356,"27,10714286", 2.65931408171,48.5064229626
826,"44.4625887457, 2.80500360384",gabriac,148,545.0,0.0,gabriac,MACRON,Centre,893.54,1836.0177496250867,"25,01244813", 2.80500360384,44.4625887457
830,"43.582624957, 2.01706865547",puylaurens,1204,3160.0,3.1645569620253164,puylaurens,LE PEN,Extrême droite,43917.569,-94.15453756103852,"26,24255024", 2.01706865547,43.582624957
831,"43.4412087771, 2.08047242856",soreze,1208,2878.0,3.4746351633078527,soreze,LE PEN,Extrême droite,40381.269,-87.63445002186533,"25,95521292", 2.08047242856,43.4412087771
832,"43.6718114343, 4.20397432088",aimargues,345,5499.0,9.092562284051644,aimargues,LE PEN,Extrême droite,81572.277,-71.37159846598374,"21,60075901", 4.20397432088,43.6718114343
833,"43.0620511089, 1.13420167176",barjac,347,1603.0,0.0,barjac,MÉLENCHON,Extrême gauche,366.317,985.5024473338666,"21,675", 1.13420167176,43.0620511089
842,"44.9009829088, 4.95878682505",malissard,295,3217.0,3.108486167236556,malissard,MACRON,Centre,63087.139,-93.24044794613368,"25,50963524", 4.95878682505,44.9009829088
843,"45.5501002764, 2.30483831309",ussel,240,9923.0,0.0,ussel,LE PEN,Extrême droite,6029.312,528.6230336064878,"22,58027523", 2.30483831309,45.5501002764
858,"47.641454547, -0.849883964055",marans,216,4569.0,6.5659881812212735,marans,LE PEN,Extrême droite,64135.27,-90.25087132244084,"27,18304204", -0.849883964055,47.641454547
860,"47.782180039, 7.40026744431",sausheim,981,5622.0,7.11490572749911,sausheim,LE PEN,Extrême droite,103583.401,38.32097190938924,"25,02203857", 7.40026744431,47.782180039
861,"48.4099230329, -2.81030555475",plaintel,263,4441.0,2.251745102454402,plaintel,MACRON,Centre,69242.516,-71.62106298968108,"22,91242661", -2.81030555475,48.4099230329
862,"43.5072561867, 1.35432664493",roques,427,4811.0,6.235709831635835,roques,MACRON,Centre,90369.283,-89.54090296367627,"21,97956787", 1.35432664493,43.5072561867
866,"45.5477637793, 6.18116457007",chateauneuf,67,3505.0,2.8530670470756063,chateauneuf,MACRON,Centre,1112.561,266.28472506226626,"29,125", 6.18116457007,45.5477637793
891,"46.8356103227, -1.83974429609",challans,1255,22100.0,1.8099547511312213,challans,MACRON,Centre,358474.558,-97.54149916547216,"27,36767318", -1.83974429609,46.8356103227
892,"47.18864681, 5.41445858412",auxonne,245,7743.0,3.874467260751647,auxonne,LE PEN,Extrême droite,94813.127,-99.33088590148492,"24,69338385", 5.41445858412,47.18864681
893,"49.2228632706, 5.99262416096",homecourt,678,6157.0,3.248335228195549,homecourt,LE PEN,Extrême droite,69464.526,-84.0867682592407,"23,99777854", 5.99262416096,49.2228632706
894,"42.7909188119, 1.86068815096",prades,934,6367.0,10.994188785927438,prades,LE PEN,Extrême droite,17977.529,-82.14739077878835,"25,54914934", 1.86068815096,42.7909188119
919,"47.7737493046, 7.35980945448",illzach,971,14900.0,5.369127516778523,illzach,MÉLENCHON,Extrême gauche,203683.657,-82.08059569551033,"23,22157982", 7.35980945448,47.7737493046
921,"43.5685756742, 3.77982222612",saussan,480,1616.0,6.188118811881188,saussan,LE PEN,Extrême droite,31299.701,-48.40495441154534,"23,02040816", 3.77982222612,43.5685756742
922,"43.3979123372, -0.574103121493",artix,885,3435.0,2.9112081513828243,artix,LE PEN,Extrême droite,1791.086,148.92311145305135,"24,33018868", -0.574103121493,43.3979123372
926,"47.805149932, -4.26024210603",treffiagat,344,2400.0,0.0,treffiagat,MACRON,Centre,43013.277,395.4539455340731,"29,42297048", -4.26024210603,47.805149932
927,"47.0888225829, -1.59648931129",la chevroliere,571,5870.0,1.7035775127768311,la chevroliere,MACRON,Centre,101281.937,-86.72838375909024,"21,9589372", -1.59648931129,47.0888225829
